year,semester,subjectCode,num,capacity,classroom,student_count,time,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,time_conv,course
2016,1,CSW20020,1,40,HDH 320B,29,"M4,Th4",,,,,,,,,"[4, 40]",CSW20020.1
2016,1,CSW20065,1,40,OH 401,72,"M2,Th2",,,,,,,,,"[2, 38]",CSW20065.1
2016,1,CSW30006,1,40,HDH 320B,40,"M6,Th6",,,,,,,,,"[6, 42]",CSW30006.1
2016,1,CSW30009,1,50,NMH 207,40,"M2,M3",,,,,,,,,"[2, 3]",CSW30009.1
2016,1,CSW30009,2,40,OH 306,25,"M5,M6",,,,,,,,,"[5, 6]",CSW30009.2
2016,1,CSW30017,1,60,NMH 207,43,"M1,Th1",,,,,,,,,"[1, 37]",CSW30017.1
2016,1,CSW30025,1,60,NMH 207,59,"M4,Th4",,,,,,,,,"[4, 40]",CSW30025.1
2016,1,CSW30026,1,60,NMH 207,18,"M5,Th5",,,,,,,,,"[5, 41]",CSW30026.1
2016,1,CSW30035,1,40,HDH 320B,15,"M5,Th5",,,,,,,,,"[5, 41]",CSW30035.1
2016,1,CSW30063,1,40,HDH 323C,35,"M5,Th5",,,,,,,,,"[5, 41]",CSW30063.1
2016,1,CSW30081,1,40,HDH 326A,17,"M6,Th6",,,,,,,,,"[6, 42]",CSW30081.1
2016,1,CSW40010,2,40,HDH 320B,16,"M3,Th3",,,,,,,,,"[3, 39]",CSW40010.2
2016,1,CSW40015,1,60,HDH 303A,13,"M6,Th6",,,,,,,,,"[6, 42]",CSW40015.1
2016,1,CSW40052,1,40,HDH 320B,20,"M1,Th1",,,,,,,,,"[1, 37]",CSW40052.1
2016,1,CSW40054,1,0,NMH 207,,"M8,Th8",,,,,,,,,"[8, 44]",CSW40054.1
2016,1,CSW40054,3,0,NMH 207,,"M7,Th7",,,,,,,,,"[7, 43]",CSW40054.3
2016,1,CSW40054,4,0,HDH 318,5,"Th7,Th8",,,,,,,,,"[43, 44]",CSW40054.4
2016,1,BFT20001,1,130,OH 405,98,"Th4,Th5",,,,,,,,,"[40, 41]",BFT20001.1
2016,1,BFT30010,1,25,NMH 307,28,"M8,Th8",,,,,,,,,"[8, 44]",BFT30010.1
2016,1,BFT30020,1,40,NMH 310,33,"M6,Th6",,,,,,,,,"[6, 42]",BFT30020.1
2016,1,BFT30027,1,40,NMH 310,37,"M5,Th5",,,,,,,,,"[5, 41]",BFT30027.1
2016,1,BFT30055,1,40,NMH 410A,15,"M9,Th9",,,,,,,,,"[9, 45]",BFT30055.1
2016,1,BFT40001,1,50,NMH 307,31,"M3,Th3",,,,,,,,,"[3, 39]",BFT40001.1
2016,1,BFT40005,1,20,NMH 410A,20,"M8,Th8",,,,,,,,,"[8, 44]",BFT40005.1
2016,1,BFT40012,1,40,NMH 310,38,"M4,Th4",,,,,,,,,"[4, 40]",BFT40012.1
2016,1,BFT40051,1,30,NMH 309,7,"M5,Th5",,,,,,,,,"[5, 41]",BFT40051.1
2016,1,BFT40055,1,30,NMH 310,17,"M10,T10,Th10,F10",,,,,,,,,"[10, 22, 46, 58]",BFT40055.1
2016,1,ECE20010,1,40,NTH 311,14,"M3,Th3",,,,,,,,,"[3, 39]",ECE20010.1
2016,1,ECE20016,1,40,NTH 310,33,"M5,Th5",,,,,,,,,"[5, 41]",ECE20016.1
2016,1,ECE20016,2,40,NTH 310,29,"M6,Th6",,,,,,,,,"[6, 42]",ECE20016.2
2016,1,ECE20051,1,40,NTH 310,8,"M2,Th2",,,,,,,,,"[2, 38]",ECE20051.1
2016,1,ECE20051,2,40,NTH 310,40,"M3,Th3",,,,,,,,,"[3, 39]",ECE20051.2
2016,1,ECE20057,1,90,OH 405,129,"M2,Th2",,,,,,,,,"[2, 38]",ECE20057.1
2016,1,ECE20060,2,40,NTH 417,24,"Th7,Th8",,,,,,,,,"[43, 44]",ECE20060.2
2016,1,ECE30011,1,50,OH 401,76,"M6,Th6",,,,,,,,,"[6, 42]",ECE30011.1
2016,1,ECE30012,1,30,NTH 313,35,"M2,Th2",,,,,,,,,"[2, 38]",ECE30012.1
2016,1,ECE30056,1,40,NTH 417,31,"M7,M8",,,,,,,,,"[7, 8]",ECE30056.1
2016,1,ECE30075,1,30,NTH 413,27,"M2,Th2",,,,,,,,,"[2, 38]",ECE30075.1
2016,1,ECE30075,2,30,NTH 413,28,"M4,Th4",,,,,,,,,"[4, 40]",ECE30075.2
2016,1,ECE30081,1,40,ANH 305,48,"M6,Th6",,,,,,,,,"[6, 42]",ECE30081.1
2016,1,ECE40084,1,40,NTH 311,19,"M2,Th2",,,,,,,,,"[2, 38]",ECE40084.1
2016,1,ITP20001,1,50,NTH 313,57,"M5,Th5",,,,,,,,,"[5, 41]",ITP20001.1
2016,1,ITP20001,2,50,NTH 313,51,"M6,Th6",,,,,,,,,"[6, 42]",ITP20001.2
2016,1,ITP30002,1,50,OH 401,52,"M3,Th3",,,,,,,,,"[3, 39]",ITP30002.1
2016,1,ITP30005,1,50,OH 401,49,"M5,Th5",,,,,,,,,"[5, 41]",ITP30005.1
2016,1,ITP40003,1,20,NTH 311,25,"M5,Th5",,,,,,,,,"[5, 41]",ITP40003.1
2016,1,HMM10041,1,60,OH 305,57,"M3,Th3",,,,,,,,,"[3, 39]",HMM10041.1
2016,1,HMM20017,1,50,ANH 302,100,"M5,Th5",,,,,,,,,"[5, 41]",HMM20017.1
2016,1,HMM20031,1,60,ANH 302,63,"M2,Th2",,,,,,,,,"[2, 38]",HMM20031.1
2016,1,HMM20031,2,40,NTH 214,35,"M3,Th3",,,,,,,,,"[3, 39]",HMM20031.2
2016,1,HMM20041,1,60,NMH 105,79,"M1,Th1",,,,,,,,,"[1, 37]",HMM20041.1
2016,1,HMM20075,1,40,NTH 310,43,M4,,,,,,,,,[4],HMM20075.1
2016,1,HMM30012,1,60,OH 305,60,"M6,Th6",,,,,,,,,"[6, 42]",HMM30012.1
2016,1,HMM30012,2,60,ANH 302,45,"M7,Th7",,,,,,,,,"[7, 43]",HMM30012.2
2016,1,HMM30018,1,30,NTH 120B,33,"M6,Th6,Th7",,,,,,,,,"[6, 42, 43]",HMM30018.1
2016,1,HMM40043,1,60,ANH 305,40,"M1,Th1",,,,,,,,,"[1, 37]",HMM40043.1
2016,1,HMM40053,1,30,NTH 214,10,"M4,Th3,Th4",,,,,,,,,"[4, 39, 40]",HMM40053.1
2016,1,CUE20002,1,60,ANH 305,40,"M4,Th4",,,,,,,,,"[4, 40]",CUE20002.1
2016,1,CUE20003,3,20,NTH 215,14,"Th5,Th6,Th7,Th8",,,,,,,,,"[41, 42, 43, 44]",CUE20003.3
2016,1,CUE20005,1,50,NTH 313,45,"M4,T4",,,,,,,,,"[4, 16]",CUE20005.1
2016,1,CUE20014,1,30,NTH 213,9,"M5,M6",,,,,,,,,"[5, 6]",CUE20014.1
2016,1,CUE20052,1,65,NTH 313,58,"M1,Th1",,,,,,,,,"[1, 37]",CUE20052.1
2016,1,CUE30001,1,15,NTH 220,24,"M5,M6,M7,M8",,,,,,,,,"[5, 6, 7, 8]",CUE30001.1
2016,1,CUE30005,1,30,NTH 212,17,"M3,Th3",,,,,,,,,"[3, 39]",CUE30005.1
2016,1,CUE30012,1,30,NTH 212,8,"M1,Th1",,,,,,,,,"[1, 37]",CUE30012.1
2016,1,CUE30030,1,30,NTH 218,10,"M2,Th2",,,,,,,,,"[2, 38]",CUE30030.1
2016,1,CUE30031,1,30,NTH 212,12,"M5,Th5",,,,,,,,,"[5, 41]",CUE30031.1
2016,1,CUE30051,1,50,NTH 212,38,"M2,Th2",,,,,,,,,"[2, 38]",CUE30051.1
2016,1,CUE30062,1,20,NTH 215,12,"M5,M6,M7,M8",,,,,,,,,"[5, 6, 7, 8]",CUE30062.1
2016,1,CUE40003,1,20,NTH 217,15,"Th5,Th6,Th7,Th8",,,,,,,,,"[41, 42, 43, 44]",CUE40003.1
2016,1,CUE40009,1,15,NTH 211,18,"Th5,Th6,Th7,Th8",,,,,,,,,"[41, 42, 43, 44]",CUE40009.1
2016,1,IID10004,1,30,NMH 204,29,"Th2,Th3",,,,,,,,,"[38, 39]",IID10004.1
2016,1,IID10004,2,30,NMH 204,27,"Th5,Th6",,,,,,,,,"[41, 42]",IID10004.2
2016,1,IID20006,1,30,NMH 202,37,"Th2,Th3",,,,,,,,,"[38, 39]",IID20006.1
2016,1,IID20013,1,30,NMH 309,36,"M6,M7",,,,,,,,,"[6, 7]",IID20013.1
2016,1,IID20016,2,30,NMH 208,32,"Th3,Th4",,,,,,,,,"[39, 40]",IID20016.2
2016,1,IID20016,3,30,NMH 208,34,"Th5,Th6",,,,,,,,,"[41, 42]",IID20016.3
2016,1,IID20061,1,30,NMH 204,36,"M2,M3",,,,,,,,,"[2, 3]",IID20061.1
2016,1,IID20061,2,30,NMH 204,30,"M6,M7",,,,,,,,,"[6, 7]",IID20061.2
2016,1,IID20061,3,30,NMH 208,30,"M5,M6",,,,,,,,,"[5, 6]",IID20061.3
2016,1,IID30018,1,40,OH 영상정보실,40,Th5,,,,,,,,,[41],IID30018.1
2016,1,IID30071,2,25,NMH 208,20,"M2,M3",,,,,,,,,"[2, 3]",IID30071.2
2016,1,IID40066,1,15,NMH 205B,28,"M6,M7",,,,,,,,,"[6, 7]",IID40066.1
2016,1,IID40066,2,15,NMH 205B,26,"Th2,Th3",,,,,,,,,"[38, 39]",IID40066.2
2016,1,IID40067,1,20,NMH 202,18,"M1,M2",,,,,,,,,"[1, 2]",IID40067.1
2016,1,IID40067,2,20,NMH 202,20,"M4,M5",,,,,,,,,"[4, 5]",IID40067.2
2016,1,IID40067,3,20,NMH 202,18,"M6,M7",,,,,,,,,"[6, 7]",IID40067.3
2016,1,IID40078,1,30,NMH 310,24,"Th2,Th3",,,,,,,,,"[38, 39]",IID40078.1
2016,1,IID40078,2,30,NMH 202,31,"Th5,Th6",,,,,,,,,"[41, 42]",IID40078.2
2016,1,SIE40061,1,2,HDH 323C,1,"M11,W11,F11",,,,,,,,,"[11, 35, 59]",SIE40061.1
