year,semester,subjectCode,num_x,capacity,classroom,student_count,time,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,time_conv,course,random.ID,num_y
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,YB0wkHkO,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,F61FyKJ1,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,UuV5XNSa,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,Cr9Ti1TI,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,jJefBbnv,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,9478KNjq,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,jnnFLLCY,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,aUkL29ji,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,WHbk9vz9,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,q3DIRgC0,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,rgoPW4Q8,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,9WmdiFLF,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,NnVZntVR,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,2lm7JGY8,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,7hyT0S37,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,dGU85zJy,4
2016,1,GCS10050,4,20,GLC 106,18,"M2,Th2",,,,,,,,,"[2, 38]",GCS10050.4,qOjVrmzi,4
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,U9cY5Sao,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,otsRzdIE,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,j0kdcTXr,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,s9YJxftn,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,Rr7nLIYP,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,QR9Vugte,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,SBnDwZEN,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,LHDgLrFi,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,aAMUMjBo,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,4fI09EJJ,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,LqAsGzAi,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,LHdKGnTS,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,BLpNERqq,6
2016,1,GCS10050,6,20,GLC 106,18,"M5,Th5",,,,,,,,,"[5, 41]",GCS10050.6,9hoyEVNV,6
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,CQiYYvuE,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,jv6XXmSn,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,3s90tb4l,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,RUfbF1Af,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,gS3DhSVR,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,PyFS2lGD,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,WRx0I2ua,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,ArGhohtr,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,zW4fB7GA,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,wTdvrEMt,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,WRGPMc1Z,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,2bd2Zwlj,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,CKR5ZTCl,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,aPlS37nL,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,yXo0sxsq,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,aot1Nnps,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,oInjkTfi,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,WHgFRzKy,1
2016,1,GCS10052,1,20,GLC 304,21,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.1,tdMqqGT9,1
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,TXEteold,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,XlGGBekT,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,6q23NaBc,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,PQrWrLD5,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,Jehidugv,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,x33unrbl,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,RkP8Ko9X,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,WmM6iHqE,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,6qxph6iZ,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,5KsDAacI,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,WOVTKr33,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,3LWTw6CO,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,orIkfwKK,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,1dFNgRJj,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,VcbtJm2t,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,LzyO3h9S,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,zfdS1NwL,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,8yHGs3Bq,2
2016,1,GCS10052,2,20,GLC 304,21,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.2,A81EMwUu,2
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,52SP2GCv,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,P0A1u7Lt,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,0vOfhf0q,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,LAFFyXTo,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,akmayAcO,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,OGzfgJwF,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,PCcFjDkg,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,g2ZdCIUl,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,hp4KYAtx,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,BKqWGYPB,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,rmz27LoX,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,SgYM4jWi,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,FEz9rStu,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,1TzRMLVH,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,RELqVUXl,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,S9wHq9lP,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,cTI9z0Rk,3
2016,1,GCS10052,3,20,GLC 304,20,"M6,Th6",,,,,,,,,"[6, 42]",GCS10052.3,o5n6hyXa,3
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,4gQ2bdVE,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,NU0oDoF0,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,aTh05bST,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,hHywR4WZ,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,y1qYTIx6,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,k3Hbmnd1,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,YsKDxyXh,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,zQRUfcwK,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,RRaXYuev,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,J3j6NAM1,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,VfMGLpII,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,9S8mbJr4,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,JNEKzlMH,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,I4EdhvzW,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,XAD5puEy,4
2016,1,GCS10052,4,20,GLC 303,20,"M4,Th4",,,,,,,,,"[4, 40]",GCS10052.4,bXqEsBmR,4
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,Yaph4P1t,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,QCyr4Jnh,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,oBX62irY,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,5sFv2YgN,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,VuQtIfgV,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,BxgUB7tl,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,OZk2XFS4,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,C3Iqjyex,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,O2cmcSDI,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,n5DIWEKJ,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,zhanigjS,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,qsa8oIux,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,mmViixWA,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,HPeihcCk,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,8iUtb0ew,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,eYi9slxc,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,z6yGbVab,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,jlmVlctV,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,hvp0QDIn,5
2016,1,GCS10052,5,20,GLC 303,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.5,d0juseOF,5
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,S90XiQtr,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,V2ZxNRgP,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,H89bQXOY,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,iDPGt9LY,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,wtaMIMLW,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,aWohUXKn,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,xxaFET5i,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,nyTqoXPY,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,YY7GML4X,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,C73iibw5,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,ga8wyiK1,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,z7M9n6n2,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,xy5C5SOW,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,uXm4HytA,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,Dgsm0Nv1,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,R2b0NgOa,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,Zxhte9t7,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,6Pvaq2wu,6
2016,1,GCS10052,6,20,GLC 302,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.6,ijjJMpkz,6
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,er9ZoKe3,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,X8LteOrs,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,AqPBEP4V,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,rJxRoB1Q,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,dlNGUygt,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,ii6VAn0P,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,6Esb0mKx,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,VvdoQQJc,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,WOV6hds2,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,9M1Ggvfd,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,2xQxtndg,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,1dVr6O3J,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,xN7jzIHF,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,uPhSjJ7Q,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,8sCH4IZZ,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,4sg5m1EB,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,MKnOOXkQ,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,NDCmGchj,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,3F1j3bLI,7
2016,1,GCS10052,7,20,GLC 302,20,"M3,Th3",,,,,,,,,"[3, 39]",GCS10052.7,LQZd1Oqy,7
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,hI34M7mt,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,we5cgbnm,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,GrSJsPXF,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,F9UIiFmi,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,FbRQ43Tu,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,rq1PXMdZ,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,mTABsFwq,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,O190jRQk,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,8mkMsxcR,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,lYgeYNzp,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,mLQU0g52,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,udztRUoW,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,lCfO4xet,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,5dzKUh2a,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,iRpuQms4,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,Pz9B4nBp,8
2016,1,GCS10052,8,20,GLC 302,20,"M5,Th5",,,,,,,,,"[5, 41]",GCS10052.8,KkhcTBXQ,8
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,Q5iId07w,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,ftQCmdAh,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,CJpZt72l,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,Hgo6KuZ6,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,7dSWZZJa,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,XE67vioJ,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,ew1jB0uJ,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,TN2l4KaZ,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,QgjVIhYK,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,X29Chdx6,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,2yUBrrGB,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,WayAbvhi,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,9sL2xYUQ,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,KHkB6rzG,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,XVZNjlaC,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,PcmSU57e,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,OrGrYqhQ,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,6mhR3Hr2,9
2016,1,GCS10052,9,20,GLC 304,20,"M1,Th1",,,,,,,,,"[1, 37]",GCS10052.9,yqKH3NCk,9
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,pN02BNOS,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,Zy9wvSGb,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,mP40ylcA,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,kS1YBAux,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,ZBhUMoeB,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,NOlrkwWp,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,oQaDTcrT,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,plLfhE3R,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,8TjqoFWv,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,BWuoyvfb,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,9aMkczKq,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,Krsl5qaM,10
2016,1,GCS10052,10,20,GLC 304,20,"M2,Th2",,,,,,,,,"[2, 38]",GCS10052.10,kljdOWRT,10
